,Date,Username,Tweet,LikeCount
4591,2022-02-02 14:48:31+00:00,YahooFinance,$GM stocks boosted by EV outlook and strong earnings beat. Full comments: https://t.co/wtTKld5dTZ,3
4592,2022-02-02 14:44:53+00:00,YahooFinance,"$SBUX misses on Q1 earnings, citing rising commodity costs and reduced operational hours. Full comments: https://t.co/4RigejRWaR",8
4593,2022-02-02 14:42:02+00:00,YahooFinance,$PYPL shares plunge on a Q4 earnings miss. Full comments: https://t.co/N3cgIsDfn3,22
4594,2022-02-02 14:33:45+00:00,YahooFinance,"“If the payroll number is terrible, then you’ll see the Fed emphasize that it’s very data-dependent still,” Evercore ISI Vice Chairman Krishna Guha says. “So we shouldn’t assume that that next hike… is set in stone. If necessary, they can even deliver the dovish hike in March.” https://t.co/EpbM9olCFX",7
4595,2022-02-02 14:26:04+00:00,YahooFinance,$AMD rises after issuing a strong 2022 sales outlook as the semiconductor continues to gain on competitor $INTC. Full story: https://t.co/4kpr4kntSW,12
4596,2022-02-02 14:22:49+00:00,YahooFinance,$GOOGL shares surge following a Q4 earnings beat and an announcement for a 20-for-1 stock split. Full story: https://t.co/TRy41fOnJN,23
4597,2022-02-02 14:07:42+00:00,YahooFinance,"The January 2022 jobs report indicates private payrolls have decreased by 301,000. Full comments: https://t.co/9c5cAS7Jgw",73
4598,2022-02-02 13:21:51+00:00,YahooFinance,"BREAKING: Private payrolls fell by 301,000 in January: ADP https://t.co/MtJ01gdED8 by @emily_mcck https://t.co/xCu2LIBw7Q",37
4599,2022-02-02 12:59:36+00:00,YahooFinance,Why your Starbucks coffee is going to cost more https://t.co/WfBLGCVLI1 by @BrianSozzi https://t.co/0lhSlKHVw1,33
4600,2022-02-02 12:00:24+00:00,YahooFinance,NEXT WEEK: Join Yahoo Finance for a dedicated virtual event focused on dissecting and defining what “the future of finance” means. This special is brought to you by @Grayscale. Watch at https://t.co/5sn4lw76Lq! https://t.co/9FOkJfinQF,24
4601,2022-02-02 11:40:14+00:00,YahooFinance,"The market lesson in the Spotify, Joe Rogan drama: Morning Brief
https://t.co/fZg1WD8eLL by @TeflonGeek https://t.co/2FQHjNM5E1",5
4602,2022-02-02 08:24:04+00:00,YahooFinance,The White House is trying to prepare Americans for a 'strange' jobs report https://t.co/BAhXn4ACZy by @benwerschkul https://t.co/lchY3hu4Sj,28
4603,2022-02-02 07:59:23+00:00,YahooFinance,Biden’s unfinished business https://t.co/B86olnmhwp by @rickjnewman https://t.co/tVCs5XPhfw,20
4604,2022-02-02 07:38:47+00:00,YahooFinance,AOC: Facebook ‘sabotaged’ the global COVID response with disinformation https://t.co/5yUh0u1X87 by @serwer and @MaxZahn_ https://t.co/swzj0f1tg0,37
4605,2022-02-02 07:16:39+00:00,YahooFinance,Barbara Corcoran details 'the million dollar question' for homebuyers right now https://t.co/Rjb2HUk9S8 by @WritesRonda https://t.co/FL8eqbzbYx,13
4606,2022-02-02 06:52:32+00:00,YahooFinance,Baskin-Robbins unveils new rose ice cream ahead of Valentine's Day https://t.co/yjR1rqaw1u by @alliecanal8193 https://t.co/lwzFpnZawJ,39
4607,2022-02-02 06:28:19+00:00,YahooFinance,"LA councilman blasts train theft 'chaos,' calls them 'a threat to our economy' https://t.co/hoDQRDI5HZ by @daniromerotv https://t.co/wGGRCUqh4A",29
4608,2022-02-02 06:06:09+00:00,YahooFinance,"Mondelez CFO 'worried' about Ukraine-Russia tensions, impact on inflation, energy https://t.co/4jaiVXVAfq by @BrookeDiPalma https://t.co/PcjvGP2e8b",24
4609,2022-02-02 05:40:54+00:00,YahooFinance,AOC calls America's surging education costs a 'moral hazard' https://t.co/w7LUq1mCX1 by @benwerschkul https://t.co/BKRsseyod1,17
4610,2022-02-02 05:18:31+00:00,YahooFinance,"Google parent Alphabet beats Q4 expectations, revenue up 32% https://t.co/SMrlra3mWg by @DanielHowley https://t.co/8wtoDkzY2h",30
4611,2022-02-02 04:56:43+00:00,YahooFinance,Should you invest in the stock market after a brutal January? https://t.co/SnG7UW7ivn by @BrianSozzi https://t.co/pOothmNRdm,21
4612,2022-02-02 04:27:44+00:00,YahooFinance,World Bank's Malpass: Poorer countries face 'double whammy' on debt as pandemic rages https://t.co/Uc2kchV6Jo by @bcheungz https://t.co/HGz00ASOxJ,17
4613,2022-02-02 04:04:01+00:00,YahooFinance,Air taxi CEO: fully-autonomous plane market could reach $4 trillion by 2035 https://t.co/INPKzzGoW4 by @thomashumTV https://t.co/kbsXj0Z1is,24
4614,2022-02-02 03:25:49+00:00,YahooFinance,UPS CEO: US economy could handle higher interest rates https://t.co/vtKDm3s9Ul by @BrianSozzi https://t.co/3bU1ccOp3y,21
4615,2022-02-02 03:02:54+00:00,YahooFinance,Retail investors bought the dip in January as institutions fled: BofA https://t.co/UC3ZyIiJOl by @alexandraandnyc https://t.co/e3pSpBcayN,8
4616,2022-02-02 02:39:43+00:00,YahooFinance,Meme stock madness — GameStop and AMC one year later https://t.co/DCgV8F6eL7 by @devan_burris and @SPYJared https://t.co/iERQs6BOVi,29
4617,2022-02-02 02:04:28+00:00,YahooFinance,"Coachella jumps into NFT trend, teams up with FTX for concert passes https://t.co/Yj9JUYKfNc by @Jenniferisms https://t.co/8RqXycK6s0",30
4618,2022-02-02 01:16:06+00:00,YahooFinance,"Starbucks earnings hit by inflation, rising worker costs and damp China sales https://t.co/UtYArALxtI by @BrookeDiPalma https://t.co/E82k6KOtq9",35
4619,2022-02-01 23:00:02+00:00,YahooFinance,AOC on price gouging: “There’s a lot of different dynamics that I think are contributing to an increase in prices.” https://t.co/NmrToUWmaD https://t.co/WI90XFTBeU,26
4620,2022-02-01 22:37:02+00:00,YahooFinance,"“Republicans in the House Financial Services committee want innovation in blockchain and cryptocurrencies and the development,” Arkansas @RepFrenchHill says. “We want that development in the U.S., benefiting the U.S. GDP, innovators, and workers.” https://t.co/dvTeGFFyaL",38
4621,2022-02-01 22:11:01+00:00,NASA,"Do you know a student who's #GotPerseverance?

They could be selected to receive a message from @NASAPersevere—and speak with members of @NASAJPL's Perseverance mission control team! Nominations (for U.S. students in the 6th-8th grade) are due Feb. 28: https://t.co/Zy3LQsF3Eg https://t.co/7SDALYeBKs",1359
4622,2022-02-01 22:00:32+00:00,YahooFinance,NEXT WEEK: Join Yahoo Finance for a dedicated virtual event focused on dissecting and defining what “the future of finance” means. This special is brought to you by @Grayscale. Watch at https://t.co/5sn4lw76Lq! https://t.co/ONj0Ly4CQc,9
4623,2022-02-01 21:59:46+00:00,YahooFinance,Tinder owner Match tempers annual revenue expectations on Omicron woes https://t.co/Qm32hWDrLT https://t.co/q2id0tgQr9,7
4624,2022-02-01 21:59:13+00:00,YahooFinance,"""Sports and crypto have converged like never before during the pandemic,"" @DecryptMedia Editor-in-Chief @ReadDanWrite says, adding: ""That Venn diagram has huge overlap, and [Tom] Brady is a terrific example."" https://t.co/Jb7k9tf4PH https://t.co/rzdCx7oe9W",21
4625,2022-02-01 21:53:18+00:00,YahooFinance,"“The surprise from this print is… the inflationary costs,” Quo Vadis Capital’s John Zolidis says on $SBUX earnings. “It’s a little surprising that Starbucks wasn’t able to estimate those accurately three months ago when it provided its original guidance for this year.” https://t.co/KVwv5d8hlY",11
4626,2022-02-01 21:43:47+00:00,YahooFinance,"Moor Insights &amp; Strategy Founder, CEO @PatrickMoorhead on chip shortages: ""It's going to be a tough 2022 when it comes to availability."" https://t.co/zmPdSiRmMw",14
4627,2022-02-01 21:40:42+00:00,NASA,"@SheenaCleator Absolutely! Click on the image on this page and right-click to download the JPEG: https://t.co/WtNUeKvK4N

And we have many more amazing images in our digital media library. Have a blast! https://t.co/JfPea9oXDP",6
4628,2022-02-01 21:35:43+00:00,YahooFinance,The White House is trying to prepare Americans for a 'strange' jobs report https://t.co/Nty9mqamec by @benwerschkul https://t.co/nP4bQTs129,23
4629,2022-02-01 21:32:49+00:00,YahooFinance,Neuberger Berman Senior Research Analyst Daniel Flax on Google smashing fourth-quarter expectations: https://t.co/eGrJ7qzYZ5,8
4630,2022-02-01 21:27:41+00:00,YahooFinance,Video game publisher Electronic Arts lowers annual adjusted sales forecast https://t.co/tZTSlo3RCN https://t.co/IErdg1ngR7,8
4631,2022-02-01 21:20:30+00:00,YahooFinance,"""We don't quite know yet what the Fed is going to be doing,"" CAPTRUST Chief Investment Officer Michael Vogelzang says. ""We don't have a good sense of what the path of inflation [is] for the rest of the year... The market's really unsettled."" https://t.co/tiBDICjheP",4
4632,2022-02-01 21:18:18+00:00,YahooFinance,World Bank's Malpass: Poorer countries face 'double whammy' on debt as pandemic rages https://t.co/buWx8TD0gC by @bcheungz https://t.co/RD5kVmmdiM,4
4633,2022-02-01 21:16:13+00:00,YahooFinance,"Starbucks earnings hit by inflation, rising worker costs and damp China sales https://t.co/3EOxMmffeG by @BrookeDiPalma https://t.co/bFXpmX3icH",14
4634,2022-02-01 21:11:25+00:00,YahooFinance,"Google parent Alphabet beats Q4 expectations, revenue up 32% https://t.co/IG8rHAzTQl by @DanielHowley https://t.co/mcYUaz2q3p",43
4635,2022-02-01 21:05:37+00:00,YahooFinance,"""We're going to do deals with large streamers and we're going to do deals with large media companies,"" BET CEO Scott Mills says. ""But, it's critically important that we have presence with BET and that's deeply resonating with our audience."" https://t.co/kzmwtWc8ul",26
4636,2022-02-01 20:53:17+00:00,YahooFinance,Wedbush Managing Dir. of Equity Research Michael Pachter on Sony’s $3.6B Bungie deal: “I think Sony vastly overpaid. I think this was a statement [where] ‘we’re not going to let Microsoft get ahead of us so we’ll just buy something out of desperation.’” https://t.co/BlfWTKzIvv,228
4637,2022-02-01 20:49:06+00:00,YahooFinance,Barbara Corcoran details 'the million dollar question' for homebuyers right now https://t.co/so11Cp8ovo by @WritesRonda https://t.co/dqDagACDjh,5
4638,2022-02-01 20:47:22+00:00,YahooFinance,Should you invest in the stock market after a brutal January? https://t.co/6GX3ipGXhv by @BrianSozzi https://t.co/joOvs0GA4D,10
4639,2022-02-01 20:40:19+00:00,YahooFinance,"""I think a lot of people have been waiting for this moment, when kids can get vaccinated."" University of Michigan physician Dr. Payal Patel says. ""I'm going to be able to feel so much better about my child going to the classroom."" https://t.co/dt28xUcw2R",10
4640,2022-02-01 20:36:24+00:00,YahooFinance,"Portfolio Wealth Advisors Pres. &amp; CIO @leemunson on Eric Adams receiving his first paycheck in crypto: ""I think the New York mayor is crazy and just it's a big PR stunt."" https://t.co/7HMP0Lh13V",9
4641,2022-02-01 20:17:41+00:00,YahooFinance,"$FB ""should be broken up,"" Rep. @AOC says. ""We should pursue antitrust activity on Facebook, and there are so many different reasons why."" Full comments:

https://t.co/Jb7k9tf4PH https://t.co/m7EBCe6fmo",114
4642,2022-02-01 20:14:33+00:00,YahooFinance,"""The range [of expected Fed rate hikes] is incredible,"" Allianz Chief Economist @Ludovic_Subran says, adding: ""The narrative is hard for the Fed to regain after having tried this 'temporary' story which didn't hold for long."" https://t.co/Jb7k9tf4PH https://t.co/hoVVAPR6Xr",7
4643,2022-02-01 20:06:16+00:00,YahooFinance,"""The five priorities of job seekers right now are diversity... flexibility... shared values... career progression... [and] benefits,"" DEI Executive Expert @NettaJenkins says. https://t.co/Jb7k9tf4PH https://t.co/AvBSxrDp41",5
4644,2022-02-01 20:05:37+00:00,YahooFinance,Biden’s unfinished business https://t.co/zxytgBreD8 by @rickjnewman https://t.co/wBL4IzOUWp,9
4645,2022-02-01 20:01:17+00:00,YahooFinance,"""Despite all the positive effects we've seen... of the vaccine over the last two years, we still are having hesitancy and resistance and that's partly because of concern of the unknown, particularly for the pediatric population,"" physician @DocRamas says. https://t.co/Jb7k9tf4PH https://t.co/ruoB6mw2HY",28
4646,2022-02-01 20:00:01+00:00,NASA,"February is the perfect time to look for the Orion Nebula—and to see Venus at its brightest in the early morning hours.

What else is in our night skies this month? We've got the rundown in our latest edition of ""What's Up"": https://t.co/P2s1ur83yw https://t.co/xSXICwiZbL",3042
4647,2022-02-01 19:36:27+00:00,YahooFinance,"""This is not the time when you want to make rash decisions or change your long-term investment philosophy,"" Fitz-Gerald Group CIO @Fitz_Keith says. ""This is when you focus on finding companies that are winning... are profitable... that have great products we can't live without."" https://t.co/RWiQfaYHvc",24
4648,2022-02-01 19:30:25+00:00,YahooFinance,UPS CEO: US economy could handle higher interest rates https://t.co/SF64ULv78p by @BrianSozzi https://t.co/SZUCzLuM8g,35
4649,2022-02-01 19:23:08+00:00,YahooFinance,Ford to invest up to $20 billion in EV push: Bloomberg News https://t.co/T917XxdIqe https://t.co/XX9Aefg8px,21
4650,2022-02-01 18:53:31+00:00,YahooFinance,"""Every aspect of society is going to be impacted by climate change,"" environmental justice advocate @EJinAction says. ""And, of course, winter and our seasons are connected to these changes we see happening all across our planet... Winters will become less cold in many places."" https://t.co/NnmavMHuPX",30
4651,2022-02-01 18:53:04+00:00,YahooFinance,"Coachella jumps into NFT trend, teams up with FTX for concert passes https://t.co/sxHrO4Z6bh by @Jenniferisms https://t.co/JAU3tzJDRK",25
4652,2022-02-01 18:47:35+00:00,NASA,"@sethrh @NOAA @NASAEarth Good eye! This data product was generated from a portion of the imagery acquired during 2000-2002, read more about it: https://t.co/2bZqbdvYDh",9
4653,2022-02-01 18:43:56+00:00,YahooFinance,"""We talk about [climate change] all the time,"" Olympic skier @LindseyVonn says. ""It's in decision making for races, for just skiing in general. You can't deny global warming exists... Skiing [and] winter sports aren't going to exist if we continue down this path."" https://t.co/QGbtdyQAn8",12
4654,2022-02-01 18:37:55+00:00,YahooFinance,"UPS stock rips to a record high, CEO says results are sustainable https://t.co/ir7ss5oBLf by @BrianSozzi https://t.co/GCTOzwhk5K",17
4655,2022-02-01 18:26:28+00:00,YahooFinance,Meme stock madness — GameStop and AMC one year later https://t.co/Or1YLkbzJA by @devan_burris and @SPYJared https://t.co/2NEFZ4mLa5,30
4656,2022-02-01 18:25:42+00:00,YahooFinance,AOC: Facebook ‘sabotaged’ the global COVID response with disinformation https://t.co/jf1veZHC79 by @serwer and @MaxZahn_ https://t.co/RN2uNfDPBD,29
4657,2022-02-01 18:09:32+00:00,YahooFinance,AMC soars 15% after preliminary revenue release https://t.co/1SEo7Kcyt2 by @ines_ferre https://t.co/TPXZWxAFHI,9
4658,2022-02-01 18:03:46+00:00,NASA,"LIVE NOW 🔴 Join experts as they preview the March 1 launch and mission of @NOAA’s GOES-T, an advanced weather satellite that will track wildfires, lightning &amp; other hazards that threaten the western continental U.S. Listen in: https://t.co/z1RgZwQkWS https://t.co/zZ872SvvGD",3496
4659,2022-02-01 18:00:45+00:00,YahooFinance,This is how much Tom Brady made over his 22-season NFL career: https://t.co/3uDe3I7Arg https://t.co/5LLriRhOxN,18
4660,2022-02-01 17:53:43+00:00,YahooFinance,Air taxi CEO: fully-autonomous plane market could reach $4 trillion by 2035 https://t.co/w3w48lhrAM by @thomashumTV https://t.co/YYn9iDCtU7,27
4661,2022-02-01 17:49:33+00:00,YahooFinance,Tornado Co-Founder &amp; CEO Bernard George discusses meme stocks over the last year: https://t.co/EFGKyZFdAx,4
4662,2022-02-01 17:30:21+00:00,YahooFinance,Retail investors bought the dip in January as institutions fled: BofA https://t.co/YGEqnKpXTI by @alexandraandnyc https://t.co/Az6vKdhBs0,18
4663,2022-02-01 17:29:52+00:00,YahooFinance,"“Energy is the most consensus call at this stage in the game,” @ENVintel PMC Co-CIO Dana D’Auria says. “It’s been a consensus call, and I think short-term that’s only strengthened.” More: https://t.co/5XtgDOUVAI",8
4664,2022-02-01 17:26:16+00:00,YahooFinance,Exclusive-KKR explores sale or IPO of cybersecurity consultant Optiv https://t.co/OB8zwdP1pa https://t.co/YzBPyiBy5k,7
4665,2022-02-01 17:23:01+00:00,YahooFinance,"“Many of them are operating as financial institutions without coming in under the rules,” @SenSherrodBrown says about stablecoin regulation. “We want them to explain why they aren’t under consumer protections and… why they’re not a risk to the financial system as a whole.” More: https://t.co/Z0HhS7JL6D",24
4666,2022-02-01 17:21:56+00:00,YahooFinance,"“Too many members of the Senate trade in stocks and their spouses do,” @SenSherrodBrown says about the push for a stock trading ban for members of Congress. “Everything looks like a conflict of interest because we vote on everything in the Senate.” https://t.co/lRyZvYfrZp",57
4667,2022-02-01 17:16:46+00:00,YahooFinance,"“It will be contentious even though these are three of the most qualified people ever nominated for the Federal Reserve,” @SenSherrodBrown says about President Biden’s Federal Reserve picks. More: https://t.co/WK7NOW3YDN",9
4668,2022-02-01 17:09:33+00:00,YahooFinance,Apollo Global Management Co-head of Private Equity David Sambur breaks down the company's investment in Legendary Entertainment for $760 million: https://t.co/r8NOIGJNPR,9
4669,2022-02-01 16:51:40+00:00,YahooFinance,Facebook parent Meta to report Q4 earnings as Apple’s privacy changes bite https://t.co/gGSrE5jWhM by @DanielHowley https://t.co/NmbbuB07Oe,35
4670,2022-02-01 16:50:53+00:00,YahooFinance,Macquire Analyst Chad Beynon breaks down the boom in online sports betting: https://t.co/NG3wGOJ6aO,5
4671,2022-02-01 16:50:39+00:00,YahooFinance,"“There’s several threats,” @WorldBank President @DavidMalpassWBG says about the biggest threat to global growth. ”One is inflation, one is the rising interest rates in the advanced economies, but fundamentally, it’s this huge challenge of how do they engage in the supply chain…” https://t.co/7EWTH5qH0q",13
4672,2022-02-01 16:48:58+00:00,YahooFinance,Yahoo Finance’s @_JoshSchafer discusses Tom Brady’s retirement: https://t.co/htRmTKxQ4d,7
4673,2022-02-01 16:20:56+00:00,YahooFinance,"“What we’re seeing is a healthy correction,"" Jefferies Senior Analyst Brent Thill says about tech stocks. “What we’re dealing with is a low interest rate environment that yielded just huge multiples in tech that probably were unsustainable across the board.” More: https://t.co/rYHBE7dC57",20
4674,2022-02-01 16:12:01+00:00,YahooFinance,"“We hope to be able to build deeper connections… more authentic relationships with customers and employees,” @Qualtrics CEO @Zserafin says. “And most importantly, take right actions at that right time whether it’s the product or the way the customer is engaged.' https://t.co/elWOHKtMn7",4
4675,2022-02-01 16:06:42+00:00,YahooFinance,"“75% of our workforce in the U.S. is covered by some sort of a collective bargaining agreement, largest of which are with Teamsters,” @UPS CEO Carol Tomé says on working with unions. ""My advice to CEOs is understand the needs and wants of your employees, how best to serve them.” https://t.co/Qn94xA49ZA",8
4676,2022-02-01 16:00:06+00:00,YahooFinance,"“We leaned heavily into healthcare, leveraging our healthcare logistics and cold chain solutions,” @UPS CEO Carol Tome says. “That’s translated into an amazing business, a healthcare portfolio $8 billion this year that’s on its way to $10 billion by 2023.” https://t.co/SPlDW1zzyS",8
4677,2022-02-01 15:54:33+00:00,YahooFinance,"“I think the Democrats have tried to do everything and they have completely confused voters,” @rickjnewman says on party struggles to pass legislation including the elevated federal minimum wage. Full comments: https://t.co/o85u1ebGnE",4
4678,2022-02-01 15:51:39+00:00,NASA,"Mae Jemison. George Carruthers. Katherine Johnson.

This #BlackHistoryMonth, we’re sharing stories of our many stars who light the way for future generations. Celebrate with us all month: https://t.co/Vh58ca3cIN https://t.co/B1ZjHS0eeB",3183
4679,2022-02-01 15:48:21+00:00,YahooFinance,U.S. construction spending misses expectations in December https://t.co/D8VoB1aTgT https://t.co/WFnRznCOpg,23
4680,2022-02-01 15:47:25+00:00,YahooFinance,".@MuddyWatersRe CIO Carson Block on market conditioning in the SPAC market: “With the SPACs, because it’s not an IPO… it’s an acquisition of a business, they’ve made these projections that really have no basis in reality.” https://t.co/WG2JXJmgSR",34
4681,2022-02-01 15:39:01+00:00,YahooFinance,"“I’ve taken to joking that $700M is the new zero, but when you look at those companies, the new zero is multiple billions,” @MuddyWatersRe CIO Carson Block on underperforming EV SPAC deals. Full comments: https://t.co/u416bmYorj",7
4682,2022-02-01 15:23:53+00:00,YahooFinance,"“He didn’t win a Super Bowl this year, but he’s going out on top in some ways,” @_JoshSchafer says on quarterback Tom Brady’s announced retirement. “He might be an MVP candidate this year for the NFL, he led the league in passing yards and passing touchdowns yet again.” https://t.co/TJh2I67rf1",15
4683,2022-02-01 15:20:35+00:00,YahooFinance,Baskin-Robbins unveils new rose ice cream ahead of Valentine's Day https://t.co/zLvYVl7iGZ by @alliecanal8193 https://t.co/0J4imbwakW,11
4684,2022-02-01 15:20:18+00:00,YahooFinance,"“India’s one of the countries that have gone back and forth a lot, in terms of whether or not they want to ban cryptocurrencies or figure out how to regulate it,” @DsHollers says. “This is positive news for crypto investors that there’s some effort to regulate the technology.” https://t.co/FvxiZAgA6O",12
4685,2022-02-01 15:19:54+00:00,YahooFinance,Job openings rose to 10.925 million in December https://t.co/1BAollQXeP by @emily_mcck https://t.co/qLnkHDX4Zp,4
4686,2022-02-01 15:01:33+00:00,YahooFinance,.@SPYJared examines the market action for the S&amp;P and breaks down modest gains in the Nasdaq for $TSLA $AMZN and travel stocks. Full comments: https://t.co/5iT9p36la7,28
4687,2022-02-01 14:57:28+00:00,YahooFinance,"“If you look at part of Exxon’s net-zero situation, it comes down to several things,” @WellsFargo Senior Equity Research Analyst Roger Read says. “They intend to remain a leader in carbon capture and storage technology.” https://t.co/vKFbrHeiXT",3
4688,2022-02-01 14:51:02+00:00,YahooFinance,"“The Fed doesn’t care about our feelings anymore, and what I mean by that is it’s not going to protect us from some market volatility,” @SoFi Head of Investment Strategy @LizYoungStrat says. “But what the Fed does care about is the yield curve.” https://t.co/PqNw9cpEfz",73
4689,2022-02-01 14:46:57+00:00,YahooFinance,Fed's Harker says four rate hikes are appropriate for this year https://t.co/82KhczWrI7 https://t.co/F9yLntw7bD,6
4690,2022-02-01 14:39:26+00:00,YahooFinance,"“The commentary that we’ve heard from the Atlanta Fed president, who said that he was expecting three 25-basis point increases throughout the course of 2022, is a bit below what Wall Street is projecting,” @bcheungz says on interest rate hikes. Full comments: https://t.co/9K7vIkv7k4",26
4691,2022-02-01 14:32:33+00:00,YahooFinance,"Mondelez CFO 'worried' about Ukraine-Russia tensions, impact on inflation, energy https://t.co/RO7h4a7BiT by @BrookeDiPalma https://t.co/SMwL2BKu9A",6
4692,2022-02-01 14:32:12+00:00,YahooFinance,AOC calls America's surging education costs a 'moral hazard' https://t.co/UVrsWnp0Yu by @benwerschkul https://t.co/H5Yq7WRJ2J,9
4693,2022-02-01 13:09:34+00:00,YahooFinance,"LA councilman blasts train theft 'chaos,' calls them 'a threat to our economy' https://t.co/nfKkUKVdVN by @daniromerotv https://t.co/KbMP4NOAY2",23
4694,2022-02-01 12:04:42+00:00,YahooFinance,"3 assets that have the most to fear from the Fed: Morning Brief
https://t.co/fWzZtDj5Vh by @TeflonGeek https://t.co/eoAsqW3NUH",18
4695,2022-02-01 09:34:19+00:00,YahooFinance,"Warner, Quincy Jones platform team up to create music catalog NFTs https://t.co/t7ljr2jQb2 by @Jenniferisms https://t.co/4ErGwgxwKy",24
4696,2022-02-01 09:14:16+00:00,YahooFinance,"Spotify-Joe Rogan backlash widens, but economics back streaming giant's clout https://t.co/1JUbwgAItl by @alliecanal8193 https://t.co/wQmR03xtFu",25
4697,2022-02-01 08:54:08+00:00,YahooFinance,What Alexandria Ocasio-Cortez wants in the next Supreme Court nominee https://t.co/BG0yF6emJm by @benwerschkul https://t.co/tbXkyc05rI,5
4698,2022-02-01 08:30:38+00:00,YahooFinance,Expert: Folks ‘pushed out of the housing market’ are driving rents higher https://t.co/UxxWzt2Ike by @JannaHerron https://t.co/hvJ2WGXVQF,26
4699,2022-02-01 07:25:38+00:00,YahooFinance,'Definitely feeling a sense of urgency to buy' before interest rate hikes: Home seeker https://t.co/mZyGJtoPSB by @ines_ferre https://t.co/ATPAu5NV19,26
4700,2022-02-01 07:05:27+00:00,YahooFinance,Atlanta Fed's Bostic: 50 basis point move in March 'not my preferred setting' https://t.co/vmr5ZeDQUY by @bcheungz https://t.co/nODUP2mJqd,22
4701,2022-02-01 06:42:59+00:00,YahooFinance,"Crypto exchange FTX raises $400M in new venture capital, now valued at $32 billion https://t.co/BxOmBYonTV by @DsHollers https://t.co/66Qx2QuwJK",32
4702,2022-02-01 06:20:05+00:00,YahooFinance,AOC: Corporate 'price gouging' is fueling inflation https://t.co/xcgiFQN6GL by @serwer and @MaxZahn_ https://t.co/h8IYcVShun,49
4703,2022-02-01 05:59:35+00:00,YahooFinance,Supply chain issues will ease ‘later this summer:’ Cetera CIO https://t.co/XBS86SUmR1 by @thomashumTV https://t.co/PbKrxpipko,23
4704,2022-02-01 05:38:48+00:00,YahooFinance,Career expert: Here's how to launch a side business while still at your 9-to-5 job https://t.co/z3FDJr0ee1 by @mandiwoodruff https://t.co/FKct0msmeE,9
4705,2022-02-01 05:15:13+00:00,YahooFinance,Why Amazon Prime may cost you more soon https://t.co/lVoNCn0VbF by @BrianSozzi https://t.co/Ks1Mc5tzA5,41
4706,2022-02-01 04:53:49+00:00,YahooFinance,Taxes 2022: The neediest Americans must wait longer for tax refunds https://t.co/nEbp9KrvMR by @JannaHerron https://t.co/pO1eAg3NSM,23
4707,2022-02-01 04:31:35+00:00,YahooFinance,What history says about S&amp;P 500's performance after its craters https://t.co/EJ0Z8RKzvX by @BrianSozzi https://t.co/c7Tra66pfE,36
4708,2022-02-01 04:04:43+00:00,YahooFinance,"Google parent Alphabet to report Q4 earnings Tuesday, as investors look for cloud growth https://t.co/daQlTmkfzL by @DanielHowley https://t.co/h6yOBIs4pE",12
4709,2022-02-01 03:37:39+00:00,YahooFinance,"Tesla stock 'checks all the boxes,' soars 8% after Credit Suisse upgrade https://t.co/dOSCUnch3V by @ines_ferre https://t.co/gZWDWhOask",42
4710,2022-02-01 03:15:56+00:00,YahooFinance,"Tesla stock 'checks all the boxes,' soars 8% after Credit Suisse upgrade https://t.co/RjXOGPqm0P by @ines_ferre https://t.co/wezyrZylJL",51
4711,2022-02-01 03:11:47+00:00,NASA,"We're getting pumped up about the future of spaceflight! 

This fall, we're testing a new type of inflatable heat shield, which expands before re-entry to give its spacecraft a slower, cooler return to Earth. Learn more about LOFTID: https://t.co/I103fjn4ua https://t.co/DnmvRgx9BW",3817
4712,2022-02-01 02:50:14+00:00,YahooFinance,Here's what 7 rate hikes from the Fed may do to the stock market https://t.co/6LgyAoj6ql by @BrianSozzi https://t.co/h4XpSV1N4Z,23
4713,2022-02-01 02:23:12+00:00,YahooFinance,Nasdaq narrowly avoids worst-ever January https://t.co/sByKIogjvp by @SPYJared https://t.co/bXX9h5vpxg,22
4714,2022-02-01 01:34:32+00:00,YahooFinance,Nasdaq narrowly avoids worst-ever January https://t.co/kUazFjmIoV by @SPYJared https://t.co/edhQmeFbJA,31
4715,2022-02-01 00:54:11+00:00,NASA,"Happy Year of the Tiger! 

Feb. 1 is the start of the #LunarNewYear, which marks the beginning of spring celebrations throughout much of Asia. Are you celebrating? Show us! https://t.co/vWI5hqZZe5",11780
4716,2022-02-01 00:10:56+00:00,YahooFinance,Sacklers near deal to increase opioid settlement in Purdue bankruptcy https://t.co/HzeZTqpSOG https://t.co/Liv4oG9vlf,27
4717,2022-01-31 23:30:00+00:00,YahooFinance,Hennessy is joining the NFT space: https://t.co/nxuBJcnf9O https://t.co/xn5Bu5bixc,27
4718,2022-01-31 23:07:24+00:00,NASA,"RSVP for our next Destination Station, a virtual discussion with @AstroVicGlover and other space experts on how @ISS_Research is making life better back on Earth, this Wednesday, Feb. 2: https://t.co/Er4YU76JW3 https://t.co/hIS0RU0jCh",2227
4719,2022-01-31 23:00:01+00:00,YahooFinance,This prototype flying car could help you avoid traffic jams: https://t.co/vfPEJOKC9D,75
4720,2022-01-31 22:13:21+00:00,YahooFinance,U.S. EPA moves to advance mercury and air toxics rule https://t.co/rDJO8IpdZK https://t.co/FZUMTAGXH2,29
4721,2022-01-31 22:02:06+00:00,YahooFinance,Truist Securities Managing Director Will Stein on NXP's fourth-quarter earnings beat: https://t.co/PnSHO5PpXk,29
